MTV点歌128,#genre#
霍尊-素颜,http://em.21dtv.com/songs/60134440.mkv
张晓明-三月,http://em.21dtv.com/songs/60133667.mkv
王嘉仪-深渊,http://em.21dtv.com/songs/60132717.mkv
丁泽群-疏远,http://em.21dtv.com/songs/60132154.mkv
刘津宏-岁月,http://em.21dtv.com/songs/60131215.mkv
G.Z光泽-上瘾,http://em.21dtv.com/songs/60129937.mkv
BTOB-声音,http://em.21dtv.com/songs/60129901.mkv
聂玉皎-素颜,http://em.21dtv.com/songs/60129504.mkv
光泽-上瘾,http://em.21dtv.com/songs/60128802.mkv
G.Z光泽-上瘾,http://em.21dtv.com/songs/60128677.mkv
叶诺帆-誓言,http://em.21dtv.com/songs/60122562.mkv
轻乐队-誓言,http://em.21dtv.com/songs/60126246.mkv
南征北战-闪耀,http://em.21dtv.com/songs/60123713.mkv
曹雅雯-手印,http://em.21dtv.com/songs/60122802.mkv
龙千玉-岁月,http://em.21dtv.com/songs/60117422.mkv
莫莫-缩影,http://em.21dtv.com/songs/60117174.mkv
江宏恩-输赢,http://em.21dtv.com/songs/60116990.mkv
罗凯莹-爽约,http://em.21dtv.com/songs/60114724.mkv
张其萍-思源,http://em.21dtv.com/songs/60114525.mkv
旭佳非-锁影,http://em.21dtv.com/songs/60113556.mkv
毛方圆-是夜,http://em.21dtv.com/songs/60112819.mkv
孟晓辉-失忆,http://em.21dtv.com/songs/60112633.mkv
叶诺帆-誓言,http://em.21dtv.com/songs/60112566.mkv
聂赫阳-誓言,http://em.21dtv.com/songs/60112153.mkv
王婧-疏远,http://em.21dtv.com/songs/60112099.mkv
田维英-岁月,http://em.21dtv.com/songs/60111306.mkv
孙恭庆-所有,http://em.21dtv.com/songs/60110138.mkv
小老鹰乐团-神游,http://em.21dtv.com/songs/60107687.mkv
董贞-上元,http://em.21dtv.com/songs/60107176.mkv
张政+朱永棠-岁月,http://em.21dtv.com/songs/60106835.mkv
刘栋升-誓言,http://em.21dtv.com/songs/60106648.mkv
赵奕欢-傻样,http://em.21dtv.com/songs/60106301.mkv
邵大伦-沙哑,http://em.21dtv.com/songs/60105422.mkv
东莞人-声音,http://em.21dtv.com/songs/60103848.mkv
杨宗伟-闪耀,http://em.21dtv.com/songs/60103384.mkv
酒二郎-神鹰,http://em.21dtv.com/songs/60102825.mkv
张惠妹-三月,http://em.21dtv.com/songs/60102215.mkv
M-上瘾,http://em.21dtv.com/songs/60099657.mkv
梅南林-随缘,http://em.21dtv.com/songs/60098535.mkv
王大文-酸雨,http://em.21dtv.com/songs/60096394.mkv
尹寒-失约,http://em.21dtv.com/songs/60094075.mkv
张学友-思忆,http://em.21dtv.com/songs/60092588.mkv
孙楠-深渊,http://em.21dtv.com/songs/60090917.mkv
林长春-誓言,http://em.21dtv.com/songs/60086835.mkv
张韶涵-失忆,http://em.21dtv.com/songs/60086824.mkv
杨宗纬-闪耀(演唱会),http://em.21dtv.com/songs/60086806.mkv
肖洋-失忆,http://em.21dtv.com/songs/60085712.mkv
李霄云-私游,http://em.21dtv.com/songs/60083847.mkv
高明骏-撕夜,http://em.21dtv.com/songs/60083843.mkv
周杰伦-手语(演唱会),http://em.21dtv.com/songs/60083817.mkv
王莱-深渊,http://em.21dtv.com/songs/60083780.mkv
Yeah,http://em.21dtv.com/songs/60082019.mkv
李代沫+费玉清-声音,http://em.21dtv.com/songs/60081338.mkv
小峰峰-湿忆,http://em.21dtv.com/songs/60080778.mkv
皓天-随缘,http://em.21dtv.com/songs/60080544.mkv
原味-素颜,http://em.21dtv.com/songs/60077784.mkv
浅-夙缘,http://em.21dtv.com/songs/60077782.mkv
周杰伦-手语,http://em.21dtv.com/songs/60077662.mkv
汤加丽-三月,http://em.21dtv.com/songs/60077471.mkv
yes,http://em.21dtv.com/songs/60073845.mkv
赵小兵-碎玉,http://em.21dtv.com/songs/60072433.mkv
许廷铿-岁月,http://em.21dtv.com/songs/60072430.mkv
翁立友-随赢,http://em.21dtv.com/songs/60072429.mkv
郭静-随意,http://em.21dtv.com/songs/60072428.mkv
真真-鲨鱼,http://em.21dtv.com/songs/60072365.mkv
you,http://em.21dtv.com/songs/60070395.mkv
yeah,http://em.21dtv.com/songs/60069137.mkv
江宏恩-输赢,http://em.21dtv.com/songs/60067440.mkv
周惠-守约,http://em.21dtv.com/songs/60067437.mkv
TWINS-素颜,http://em.21dtv.com/songs/60066333.mkv
谢添-守夜,http://em.21dtv.com/songs/60066323.mkv
温岚-手印,http://em.21dtv.com/songs/60066320.mkv
阿福-鲨鱼,http://em.21dtv.com/songs/60064825.mkv
蔡枫华-誓言(演唱会),http://em.21dtv.com/songs/60061589.mkv
容祖儿-损友,http://em.21dtv.com/songs/60041014.mkv
雪狼组合-岁月,http://em.21dtv.com/songs/60040965.mkv
王凡石-岁月,http://em.21dtv.com/songs/60040964.mkv
刘尊-岁月,http://em.21dtv.com/songs/60040963.mkv
叶启田-随缘,http://em.21dtv.com/songs/60040957.mkv
温兆伦-随缘,http://em.21dtv.com/songs/60040956.mkv
江蕙-随缘,http://em.21dtv.com/songs/60040955.mkv
陈雷-随缘,http://em.21dtv.com/songs/60040954.mkv
王杰-酸雨,http://em.21dtv.com/songs/60040879.mkv
许篙+何曼婷-素颜,http://em.21dtv.com/songs/60040854.mkv
阿杜-撕夜,http://em.21dtv.com/songs/60040611.mkv
梁球-思忆,http://em.21dtv.com/songs/60040602.mkv
王丽达-水韵,http://em.21dtv.com/songs/60040256.mkv
于涛-水月,http://em.21dtv.com/songs/60040252.mkv
李碧华-水印(无原唱),http://em.21dtv.com/songs/60040250.mkv
王心雅-水妖,http://em.21dtv.com/songs/60040248.mkv
许巍-水妖(演唱会),http://em.21dtv.com/songs/60040247.mkv
许哲佩-爽约,http://em.21dtv.com/songs/60039924.mkv
叶蓓-双鱼,http://em.21dtv.com/songs/60039908.mkv
刘依纯-双翼(无原唱),http://em.21dtv.com/songs/60039906.mkv
叶树茵-数羊(无原唱),http://em.21dtv.com/songs/60039811.mkv
梁静茹-属于,http://em.21dtv.com/songs/60039770.mkv
陈雷-输赢,http://em.21dtv.com/songs/60039759.mkv
周华健-疏远,http://em.21dtv.com/songs/60039750.mkv
王宛之-书意,http://em.21dtv.com/songs/60039737.mkv
谈芳兵-守夜,http://em.21dtv.com/songs/60039695.mkv
孟庭苇-手语,http://em.21dtv.com/songs/60039654.mkv
信乐团-手拥,http://em.21dtv.com/songs/60039653.mkv
游鸿明-誓言,http://em.21dtv.com/songs/60039577.mkv
徐怀钰-誓言,http://em.21dtv.com/songs/60039576.mkv
王菲-誓言,http://em.21dtv.com/songs/60039575.mkv
刘超华-誓言,http://em.21dtv.com/songs/60039574.mkv
黄思婷-誓言,http://em.21dtv.com/songs/60039573.mkv
韩宝仪-誓言,http://em.21dtv.com/songs/60039572.mkv
董贞-誓言,http://em.21dtv.com/songs/60039571.mkv
甄妮-誓言(演唱会),http://em.21dtv.com/songs/60039570.mkv
洪荣宏-誓言(无原唱),http://em.21dtv.com/songs/60039569.mkv
张可芝-适应(无原唱),http://em.21dtv.com/songs/60039542.mkv
樱桃帮-蚀月,http://em.21dtv.com/songs/60039183.mkv
张翰-拾忆,http://em.21dtv.com/songs/60039180.mkv
臧天朔+斯琴格日乐-诗意,http://em.21dtv.com/songs/60038879.mkv
姜育恒-诗意,http://em.21dtv.com/songs/60038878.mkv
邓丽君-诗意,http://em.21dtv.com/songs/60038877.mkv
容祖儿-诗意(演唱会),http://em.21dtv.com/songs/60038876.mkv
巫奇-失约,http://em.21dtv.com/songs/60038858.mkv
金城武-失约(演唱会),http://em.21dtv.com/songs/60038857.mkv
郑素伶-失约(无原唱),http://em.21dtv.com/songs/60038856.mkv
张瀛仁-失约(无原唱),http://em.21dtv.com/songs/60038855.mkv
郑秀文-失忆,http://em.21dtv.com/songs/60038846.mkv
林晓培-失忆,http://em.21dtv.com/songs/60038845.mkv
梁静茹-失忆,http://em.21dtv.com/songs/60038844.mkv
张敬轩-声音,http://em.21dtv.com/songs/60038655.mkv
VNT-声音,http://em.21dtv.com/songs/60038654.mkv
BEYOND-声音(演唱会),http://em.21dtv.com/songs/60038653.mkv
许茹芸-深渊,http://em.21dtv.com/songs/60038380.mkv
草蜢-深渊(演唱会),http://em.21dtv.com/songs/60038379.mkv
郭红-深夜,http://em.21dtv.com/songs/60038373.mkv
袁惟仁-深夜(无原唱),http://em.21dtv.com/songs/60038372.mkv
陈珊妮-呻吟,http://em.21dtv.com/songs/60038272.mkv
紫龄+李冠璋-身影(无原唱),http://em.21dtv.com/songs/60038270.mkv
ENERGY-上瘾,http://em.21dtv.com/songs/60038066.mkv
芭比-闪耀,http://em.21dtv.com/songs/60037743.mkv
吕珊-闪耀(演唱会),http://em.21dtv.com/songs/60037742.mkv
吴彤-桑叶,http://em.21dtv.com/songs/60037398.mkv
月光星子-三月,http://em.21dtv.com/songs/60037361.mkv
香香-三月,http://em.21dtv.com/songs/60037360.mkv
佚名-三愿,http://em.21dtv.com/songs/60037359.mkv
林敏聪+曾志伟-三姨,http://em.21dtv.com/songs/60037357.mkv
郑中基-撒野,http://em.21dtv.com/songs/60037151.mkv
阿杜-撒野,http://em.21dtv.com/songs/60037150.mkv
辛晓琪-撒野(无原唱),http://em.21dtv.com/songs/60037149.mkv
王玲-失约(无原唱),http://em.21dtv.com/songs/60021832.mkv
you,http://em.21dtv.com/songs/60005264.mkv
young,http://em.21dtv.com/songs/60005120.mkv
you(演唱会),http://em.21dtv.com/songs/60005011.mkv
yes,http://em.21dtv.com/songs/60004841.mkv
石乔-失想,http://em.21dtv.com/songs/60135604.mkv
苗小青-升仙,http://em.21dtv.com/songs/60134173.mkv
EXID-上下,http://em.21dtv.com/songs/60131060.mkv
张文绮-深雪,http://em.21dtv.com/songs/60130318.mkv
陈随意-思乡,http://em.21dtv.com/songs/60129763.mkv
西部怪杰-思乡,http://em.21dtv.com/songs/60128386.mkv
望海高歌-思乡,http://em.21dtv.com/songs/60126982.mkv
水木年华-水仙,http://em.21dtv.com/songs/60125848.mkv
王上颉-实现,http://em.21dtv.com/songs/60124242.mkv
温亚伦-伤心,http://em.21dtv.com/songs/60124213.mkv
山子华-思乡,http://em.21dtv.com/songs/60117693.mkv
郑欣宜-上心,http://em.21dtv.com/songs/60116291.mkv
成泉-伤雪,http://em.21dtv.com/songs/60115954.mkv
陈雪君-锁心,http://em.21dtv.com/songs/60114875.mkv
李宇春-蜀绣,http://em.21dtv.com/songs/60109424.mkv
杨卿俪-水仙,http://em.21dtv.com/songs/60108596.mkv
林俊杰-水仙,http://em.21dtv.com/songs/60107825.mkv
云菲菲-殇雪,http://em.21dtv.com/songs/60105571.mkv
沈建豪-思乡,http://em.21dtv.com/songs/60099365.mkv
江涛-思乡,http://em.21dtv.com/songs/60094568.mkv
储立群-思乡,http://em.21dtv.com/songs/60093588.mkv
李圣杰-视线,http://em.21dtv.com/songs/60091308.mkv
许嵩-伤心,http://em.21dtv.com/songs/60089470.mkv
小曲儿-上邪,http://em.21dtv.com/songs/60083769.mkv
钟洁+RILL-撕心,http://em.21dtv.com/songs/60077752.mkv
无级生-双侠,http://em.21dtv.com/songs/60077688.mkv
董贞-蜀绣,http://em.21dtv.com/songs/60077675.mkv
张丹锋-手心,http://em.21dtv.com/songs/60077660.mkv
郑欣宜-上心,http://em.21dtv.com/songs/60077534.mkv
周杰伦+袁咏琳-傻笑,http://em.21dtv.com/songs/60077489.mkv
童丽-三笑,http://em.21dtv.com/songs/60077468.mkv
FUMIKA-その声消えないよ,http://em.21dtv.com/songs/60074244.mkv
张斯斯-说心,http://em.21dtv.com/songs/60072425.mkv
吴易轩-瞬息,http://em.21dtv.com/songs/60067449.mkv
顾莉雅-水仙(演唱会),http://em.21dtv.com/songs/60064910.mkv
苏夏-生锈,http://em.21dtv.com/songs/60062929.mkv
陈星-思乡,http://em.21dtv.com/songs/60062289.mkv
丁浩然-苏绣,http://em.21dtv.com/songs/60040828.mkv
王杰-苏醒,http://em.21dtv.com/songs/60040827.mkv
苍茫-苏醒(演唱会),http://em.21dtv.com/songs/60040826.mkv
张蓉蓉-送行,http://em.21dtv.com/songs/60040753.mkv
翁立友-送行,http://em.21dtv.com/songs/60040752.mkv
康康-死穴,http://em.21dtv.com/songs/60040643.mkv
梅岭-死心,http://em.21dtv.com/songs/60040628.mkv
扎西-思乡,http://em.21dtv.com/songs/60040583.mkv
索南扎西-思乡,http://em.21dtv.com/songs/60040582.mkv
沈芳如-私心,http://em.21dtv.com/songs/60040471.mkv
万芳-睡醒,http://em.21dtv.com/songs/60040296.mkv
陈钢+杨阳-水袖,http://em.21dtv.com/songs/60040246.mkv
佚名-水乡(无原唱),http://em.21dtv.com/songs/60040243.mkv
钟伟-水仙,http://em.21dtv.com/songs/60040238.mkv
佚名-水仙,http://em.21dtv.com/songs/60040237.mkv
王心凌-水仙,http://em.21dtv.com/songs/60040236.mkv
罗文-水仙,http://em.21dtv.com/songs/60040235.mkv
陈兰丽-水仙,http://em.21dtv.com/songs/60040234.mkv
佚名-水霞,http://em.21dtv.com/songs/60040233.mkv
无级生-双侠(演唱会),http://em.21dtv.com/songs/60039895.mkv
罗文聪-双喜,http://em.21dtv.com/songs/60039893.mkv
李宇春-蜀绣,http://em.21dtv.com/songs/60039776.mkv
庾澄庆-熟悉,http://em.21dtv.com/songs/60039766.mkv
杨千嬅-手信,http://em.21dtv.com/songs/60039652.mkv
杨千嬅-手信(演唱会),http://em.21dtv.com/songs/60039651.mkv
卓文萱-手心,http://em.21dtv.com/songs/60039643.mkv
沈芳如-试心,http://em.21dtv.com/songs/60039373.mkv
邓妙华-时限,http://em.21dtv.com/songs/60039160.mkv
林子祥-石像,http://em.21dtv.com/songs/60039078.mkv
方力申-石像,http://em.21dtv.com/songs/60039077.mkv
刘浩龙-师兄(演唱会),http://em.21dtv.com/songs/60038868.mkv
许志安-生锈(演唱会),http://em.21dtv.com/songs/60038646.mkv
萨顶顶-神香,http://em.21dtv.com/songs/60038509.mkv
童唱-上学,http://em.21dtv.com/songs/60038057.mkv
九天-伤雪,http://em.21dtv.com/songs/60037990.mkv
陈奕迅-伤信,http://em.21dtv.com/songs/60037989.mkv
杨千嬅-伤信(演唱会),http://em.21dtv.com/songs/60037988.mkv
陈奕迅-伤信(演唱会),http://em.21dtv.com/songs/60037987.mkv
王识贤-伤心,http://em.21dtv.com/songs/60037840.mkv
王健-伤心,http://em.21dtv.com/songs/60037839.mkv
林姗-伤心,http://em.21dtv.com/songs/60037838.mkv
陈洁仪-伤心,http://em.21dtv.com/songs/60037837.mkv
刘德华-伤心(演唱会),http://em.21dtv.com/songs/60037836.mkv
谭咏麟-善心,http://em.21dtv.com/songs/60037758.mkv
童唱-山行,http://em.21dtv.com/songs/60037646.mkv
佚名-煞戏,http://em.21dtv.com/songs/60037572.mkv
李静美-煞戏,http://em.21dtv.com/songs/60037571.mkv
李李仁-傻笑(无原唱),http://em.21dtv.com/songs/60037554.mkv
甘萍-沙心,http://em.21dtv.com/songs/60037481.mkv
赵咏华-散心,http://em.21dtv.com/songs/60037391.mkv
张宇-伞下,http://em.21dtv.com/songs/60037378.mkv
Dream,http://em.21dtv.com/songs/60099683.mkv
Annie,http://em.21dtv.com/songs/60096162.mkv
快乐男声-随我,http://em.21dtv.com/songs/60135291.mkv
龙飞龙泽+杨丹-守望,http://em.21dtv.com/songs/60129869.mkv
陈楚生+SPY.C-35,http://em.21dtv.com/songs/60128545.mkv
贺敬轩-是我,http://em.21dtv.com/songs/60128418.mkv
韩信-守望,http://em.21dtv.com/songs/60124688.mkv
KiKi.Li-守望,http://em.21dtv.com/songs/60123488.mkv
刘宸启-侍卫,http://em.21dtv.com/songs/60118384.mkv
王璐-神往,http://em.21dtv.com/songs/60117922.mkv
励敏-奢望,http://em.21dtv.com/songs/60111730.mkv
樊凡-是我,http://em.21dtv.com/songs/60107852.mkv
大豪(黄昱豪)-甩尾,http://em.21dtv.com/songs/60105733.mkv
林峰-守卫,http://em.21dtv.com/songs/60105182.mkv
李成-奢望,http://em.21dtv.com/songs/60102337.mkv
夏米雅-是我,http://em.21dtv.com/songs/60099906.mkv
陈晓-圣王,http://em.21dtv.com/songs/60095234.mkv
woman,http://em.21dtv.com/songs/60084765.mkv
waiting,http://em.21dtv.com/songs/60082339.mkv
蛋堡-屎王,http://em.21dtv.com/songs/60080938.mkv
ONG-守望,http://em.21dtv.com/songs/60080069.mkv
weather,http://em.21dtv.com/songs/60073949.mkv
wolf,http://em.21dtv.com/songs/60073864.mkv
ANTHEN-45,http://em.21dtv.com/songs/60072854.mkv
冷漠-奢望,http://em.21dtv.com/songs/60071106.mkv
张韶涵-是我,http://em.21dtv.com/songs/60069826.mkv
woman,http://em.21dtv.com/songs/60067990.mkv
薛凯琪-树娃,http://em.21dtv.com/songs/60039791.mkv
孙楠-守望,http://em.21dtv.com/songs/60039692.mkv
谢安琪+张敬轩-守望(演唱会),http://em.21dtv.com/songs/60039691.mkv
王菀之-手望,http://em.21dtv.com/songs/60039635.mkv
王菀之+张敬轩-手望,http://em.21dtv.com/songs/60039634.mkv
王菀之+张敬轩-手望(演唱会),http://em.21dtv.com/songs/60039633.mkv
黎明-是我,http://em.21dtv.com/songs/60039502.mkv
郭富城-是我,http://em.21dtv.com/songs/60039501.mkv
黎明-是我(演唱会),http://em.21dtv.com/songs/60039500.mkv
阿福-神往,http://em.21dtv.com/songs/60038504.mkv
周杰伦+梁心颐-蛇舞,http://em.21dtv.com/songs/60038191.mkv
群星-烧喔,http://em.21dtv.com/songs/60038102.mkv
吴佩慈+何志健-赏我,http://em.21dtv.com/songs/60037998.mkv
糖糖乐团-色舞,http://em.21dtv.com/songs/60037412.mkv
woman,http://em.21dtv.com/songs/60005373.mkv
wheel,http://em.21dtv.com/songs/60005223.mkv
what,http://em.21dtv.com/songs/60005119.mkv
wolf,http://em.21dtv.com/songs/60004963.mkv
ways(无原唱),http://em.21dtv.com/songs/60004893.mkv
Study,http://em.21dtv.com/songs/60100098.mkv
MR,http://em.21dtv.com/songs/60096642.mkv
MO,http://em.21dtv.com/songs/60099875.mkv
girl,http://em.21dtv.com/songs/60128572.mkv
RUSH,http://em.21dtv.com/songs/60127830.mkv
Free,http://em.21dtv.com/songs/60127925.mkv
up,http://em.21dtv.com/songs/60073875.mkv
up,http://em.21dtv.com/songs/60063749.mkv
a,http://em.21dtv.com/songs/60005388.mkv
up,http://em.21dtv.com/songs/60005287.mkv
up,http://em.21dtv.com/songs/60005232.mkv
up,http://em.21dtv.com/songs/60005020.mkv
up,http://em.21dtv.com/songs/60005019.mkv
up,http://em.21dtv.com/songs/60005018.mkv
up(演唱会),http://em.21dtv.com/songs/60005017.mkv
up,http://em.21dtv.com/songs/60005010.mkv
up(演唱会),http://em.21dtv.com/songs/60005009.mkv
up,http://em.21dtv.com/songs/60004905.mkv
LOVE,http://em.21dtv.com/songs/60096641.mkv
Places,http://em.21dtv.com/songs/60100757.mkv
郑建鹏-梳挞,http://em.21dtv.com/songs/60129664.mkv
王嘉华-石头,http://em.21dtv.com/songs/60127194.mkv
莫小娘-三天,http://em.21dtv.com/songs/60122066.mkv
S.H.E-殊途,http://em.21dtv.com/songs/60121304.mkv
小海-伤痛,http://em.21dtv.com/songs/60113423.mkv
麋先生-上台,http://em.21dtv.com/songs/60109771.mkv
生命树-石头,http://em.21dtv.com/songs/60108740.mkv
万轩严-失她,http://em.21dtv.com/songs/60095252.mkv
曾静玟+范玮琪-沙滩,http://em.21dtv.com/songs/60094526.mkv
黄莺莺-酸甜,http://em.21dtv.com/songs/60089059.mkv
黑豹乐队-洒脱(演唱会),http://em.21dtv.com/songs/60085665.mkv
小曲儿-丝途,http://em.21dtv.com/songs/60083849.mkv
ONE-4ever,http://em.21dtv.com/songs/60082058.mkv
Time,http://em.21dtv.com/songs/60081912.mkv
苏梦玫-沙滩,http://em.21dtv.com/songs/60081586.mkv
何晟铭-石头,http://em.21dtv.com/songs/60077617.mkv
黑龙+云菲菲-三天,http://em.21dtv.com/songs/60077467.mkv
times,http://em.21dtv.com/songs/60073922.mkv
tear,http://em.21dtv.com/songs/60073886.mkv
time,http://em.21dtv.com/songs/60073852.mkv
林欣彤-树藤,http://em.21dtv.com/songs/60067443.mkv
蔡依林-酸甜,http://em.21dtv.com/songs/60040877.mkv
S.H.E+飞轮海-酸甜,http://em.21dtv.com/songs/60040876.mkv
李泉-手套,http://em.21dtv.com/songs/60039629.mkv
张清芳-试探,http://em.21dtv.com/songs/60039369.mkv
戴佩妮-试探,http://em.21dtv.com/songs/60039368.mkv
罗密欧-试探(无原唱),http://em.21dtv.com/songs/60039367.mkv
黄磊-石头,http://em.21dtv.com/songs/60039068.mkv
叶倩文-伤痛,http://em.21dtv.com/songs/60037830.mkv
童唱-山童,http://em.21dtv.com/songs/60037682.mkv
陶喆-沙滩,http://em.21dtv.com/songs/60037476.mkv
蔡健雅-沙滩,http://em.21dtv.com/songs/60037475.mkv
梅艳芳+陶喆-沙滩(演唱会),http://em.21dtv.com/songs/60037474.mkv
tree,http://em.21dtv.com/songs/60005418.mkv
trouper,http://em.21dtv.com/songs/60005372.mkv
today,http://em.21dtv.com/songs/60005117.mkv
that,http://em.21dtv.com/songs/60005077.mkv
time,http://em.21dtv.com/songs/60005008.mkv
tonight,http://em.21dtv.com/songs/60004820.mkv
tonight,http://em.21dtv.com/songs/60004819.mkv
黄意雅-失散,http://em.21dtv.com/songs/60136027.mkv
张津涤-双失,http://em.21dtv.com/songs/60135213.mkv
吴克群-失速,http://em.21dtv.com/songs/60133469.mkv
任然-三生,http://em.21dtv.com/songs/60133356.mkv
吴克群-失声,http://em.21dtv.com/songs/60132284.mkv
键人乐队-谁说,http://em.21dtv.com/songs/60131917.mkv
伍声-闪烁,http://em.21dtv.com/songs/60131159.mkv
少峰-史书,http://em.21dtv.com/songs/60130270.mkv
陆静圆-十岁,http://em.21dtv.com/songs/60129721.mkv
苏振华-苏少,http://em.21dtv.com/songs/60128343.mkv
詹雅雯-酸酸,http://em.21dtv.com/songs/60127384.mkv
黄文星+张语农-伤神,http://em.21dtv.com/songs/60126479.mkv
黄渤+庾澄庆-水手,http://em.21dtv.com/songs/60124748.mkv
薛之谦-绅士,http://em.21dtv.com/songs/60124444.mkv
王蓓-塞上,http://em.21dtv.com/songs/60123016.mkv
张津涤-深深,http://em.21dtv.com/songs/60122735.mkv
任娟-叔叔,http://em.21dtv.com/songs/60120294.mkv
Take-簌簌,http://em.21dtv.com/songs/60112462.mkv
薛之谦-绅士,http://em.21dtv.com/songs/60112220.mkv
林俊杰-生生,http://em.21dtv.com/songs/60112020.mkv
薛之谦-绅士,http://em.21dtv.com/songs/60111392.mkv
汪峰-丧失,http://em.21dtv.com/songs/60102441.mkv
时翔云-是谁,http://em.21dtv.com/songs/60102280.mkv
彭丽媛-曙色,http://em.21dtv.com/songs/60102256.mkv
中岛美雪-ひとり上手,http://em.21dtv.com/songs/60099717.mkv
陈雅菁-傻事,http://em.21dtv.com/songs/60096823.mkv
女子十二乐坊-山水,http://em.21dtv.com/songs/60089770.mkv
屠洪纲-颂诉,http://em.21dtv.com/songs/60087731.mkv
雍鉴君-叔叔,http://em.21dtv.com/songs/60085730.mkv
容祖儿-伤神,http://em.21dtv.com/songs/60085684.mkv
窦鹏-杀生,http://em.21dtv.com/songs/60083746.mkv
小龙宋-双生,http://em.21dtv.com/songs/60081212.mkv
蛋堡-史诗,http://em.21dtv.com/songs/60080937.mkv
满人-双手,http://em.21dtv.com/songs/60077687.mkv
王喆-曙色(演唱会),http://em.21dtv.com/songs/60077677.mkv
AKB48-お手上げララバイ,http://em.21dtv.com/songs/60074225.mkv
sacrifice,http://em.21dtv.com/songs/60073966.mkv
star),http://em.21dtv.com/songs/60073962.mkv
sadness,http://em.21dtv.com/songs/60073957.mkv
shit,http://em.21dtv.com/songs/60073952.mkv
small,http://em.21dtv.com/songs/60073902.mkv
snow,http://em.21dtv.com/songs/60073879.mkv
star,http://em.21dtv.com/songs/60073873.mkv
song,http://em.21dtv.com/songs/60073827.mkv
王喆-曙色,http://em.21dtv.com/songs/60072411.mkv
王电-受伤,http://em.21dtv.com/songs/60072410.mkv
MP魔幻力量-射手,http://em.21dtv.com/songs/60072378.mkv
style,http://em.21dtv.com/songs/60071671.mkv
shower,http://em.21dtv.com/songs/60071669.mkv
王莉-哨所(演唱会),http://em.21dtv.com/songs/60069800.mkv
ALLSTAR-少数,http://em.21dtv.com/songs/60069799.mkv
saltines,http://em.21dtv.com/songs/60069139.mkv
skin(演唱会),http://em.21dtv.com/songs/60069135.mkv
福山雅治-生きてる生きてく,http://em.21dtv.com/songs/60067420.mkv
张嘉洵-厮杀,http://em.21dtv.com/songs/60066332.mkv
向蕙玲-失算,http://em.21dtv.com/songs/60064867.mkv
stone,http://em.21dtv.com/songs/60063752.mkv
survivor,http://em.21dtv.com/songs/60063746.mkv
sense,http://em.21dtv.com/songs/60063740.mkv
star,http://em.21dtv.com/songs/60063736.mkv
汪苏泷-双手,http://em.21dtv.com/songs/60061592.mkv
卢巧音-算数,http://em.21dtv.com/songs/60040906.mkv
草蜢-搜神(演唱会),http://em.21dtv.com/songs/60040805.mkv
方力申-死守,http://em.21dtv.com/songs/60040626.mkv
棒棒堂-说说,http://em.21dtv.com/songs/60040421.mkv
郑智化-水手,http://em.21dtv.com/songs/60040224.mkv
迪克牛仔-水手,http://em.21dtv.com/songs/60040223.mkv
莫文蔚-水色,http://em.21dtv.com/songs/60040218.mkv
范玮琪-双双,http://em.21dtv.com/songs/60039882.mkv
萧全-双手,http://em.21dtv.com/songs/60039876.mkv
张振宇-书生,http://em.21dtv.com/songs/60039735.mkv
汤潮-受伤,http://em.21dtv.com/songs/60039721.mkv
卓依婷-守岁,http://em.21dtv.com/songs/60039689.mkv
王菲-守时,http://em.21dtv.com/songs/60039688.mkv
潘越云-收拾,http://em.21dtv.com/songs/60039601.mkv
芮恩-是谁,http://em.21dtv.com/songs/60039483.mkv
韩红-是谁,http://em.21dtv.com/songs/60039482.mkv
关心妍-是谁,http://em.21dtv.com/songs/60039481.mkv
关淑怡-是谁,http://em.21dtv.com/songs/60039480.mkv
蒋雅文-失散,http://em.21dtv.com/songs/60038838.mkv
梁咏琪-神说,http://em.21dtv.com/songs/60038501.mkv
林吟蔚-深深,http://em.21dtv.com/songs/60038346.mkv
许美静-少数,http://em.21dtv.com/songs/60038179.mkv
叶倩文-伤逝,http://em.21dtv.com/songs/60037829.mkv
叶倩文-伤逝(演唱会),http://em.21dtv.com/songs/60037828.mkv
许嵩-伤声,http://em.21dtv.com/songs/60037827.mkv
关淑怡-山水(演唱会),http://em.21dtv.com/songs/60037672.mkv
林俊杰-杀手,http://em.21dtv.com/songs/60037433.mkv
surrender,http://em.21dtv.com/songs/60005415.mkv
surrender(演唱会),http://em.21dtv.com/songs/60005414.mkv
陶喆-susan说,http://em.21dtv.com/songs/60005395.mkv
陶喆-susan说(演唱会),http://em.21dtv.com/songs/60005394.mkv
sunshine,http://em.21dtv.com/songs/60005371.mkv
star,http://em.21dtv.com/songs/60005370.mkv
sunshine,http://em.21dtv.com/songs/60005342.mkv
snow,http://em.21dtv.com/songs/60005341.mkv
sugar,http://em.21dtv.com/songs/60005320.mkv
sugar,http://em.21dtv.com/songs/60005319.mkv
spice,http://em.21dtv.com/songs/60005313.mkv
sound,http://em.21dtv.com/songs/60005206.mkv
sunday,http://em.21dtv.com/songs/60005195.mkv
sorry,http://em.21dtv.com/songs/60005194.mkv
sorry,http://em.21dtv.com/songs/60005193.mkv
someone,http://em.21dtv.com/songs/60005180.mkv
stupid,http://em.21dtv.com/songs/60005162.mkv
WILLIAMS+NICO-somethinstupid,http://em.21dtv.com/songs/60005154.mkv
